,waldStat_1,df_1,pvalue_1,fdr_1,gene_id
Potri.001G371800,114.4574942,8,0,0,Potri.001G371800
Potri.007G052500,114.4521391,8,0,0,Potri.007G052500
Potri.013G069900,114.4449981,8,0,0,Potri.013G069900
Potri.008G130500,114.383041,8,0,0,Potri.008G130500
Potri.013G112500,114.3021334,8,0,0,Potri.013G112500
Potri.001G024200,114.287669,8,0,0,Potri.001G024200
Potri.017G084100,114.0845137,8,0,0,Potri.017G084100
Potri.002G141500,114.0512878,8,0,0,Potri.002G141500
Potri.016G090400,113.9831196,8,0,0,Potri.016G090400
Potri.017G100800,113.9601193,8,0,0,Potri.017G100800
Potri.007G097900,113.9375072,8,0,0,Potri.007G097900
Potri.001G442600,113.9023863,8,0,0,Potri.001G442600
Potri.010G251500,113.7784495,8,0,0,Potri.010G251500
Potri.008G070200,113.5696424,8,0,0,Potri.008G070200
Potri.011G156300,113.4506332,8,0,0,Potri.011G156300
Potri.004G152000,113.4112023,8,0,0,Potri.004G152000
Potri.018G073925,113.3569841,8,0,0,Potri.018G073925
Potri.001G205500,112.7843951,8,0,0,Potri.001G205500
Potri.005G136200,112.6737724,8,0,0,Potri.005G136200
Potri.002G113800,112.4943651,8,0,0,Potri.002G113800
Potri.014G066000,112.434185,8,0,0,Potri.014G066000
Potri.011G116400,112.3828674,8,0,0,Potri.011G116400
Potri.006G275200,112.3794078,8,0,0,Potri.006G275200
Potri.012G132832,112.3514647,8,0,0,Potri.012G132832
Potri.007G007000,112.2801265,8,0,0,Potri.007G007000
Potri.011G165600,111.946006,8,0,0,Potri.011G165600
Potri.005G141900,111.9014373,8,0,0,Potri.005G141900
Potri.008G056200,111.8876569,8,0,0,Potri.008G056200
Potri.001G295600,111.7556171,8,0,0,Potri.001G295600
Potri.002G036300,111.5865482,8,0,0,Potri.002G036300
Potri.017G063900,111.4964314,8,0,0,Potri.017G063900
Potri.012G046400,111.2091628,8,0,0,Potri.012G046400
Potri.006G087800,111.0936266,8,0,0,Potri.006G087800
Potri.006G047700,110.9770857,8,0,0,Potri.006G047700
Potri.011G002900,110.9378195,8,0,0,Potri.011G002900
Potri.014G042200,110.8352776,8,0,0,Potri.014G042200
Potri.013G127100,110.8302145,8,0,0,Potri.013G127100
Potri.001G059700,110.7420123,8,0,0,Potri.001G059700
Potri.016G097100,110.6614534,8,0,0,Potri.016G097100
Potri.001G191200,110.6199101,8,0,0,Potri.001G191200
Potri.014G038100,110.5803908,8,0,0,Potri.014G038100
Potri.014G066600,110.5724693,8,0,0,Potri.014G066600
Potri.004G074400,110.5354847,8,0,0,Potri.004G074400
Potri.001G259900,110.2996526,8,0,0,Potri.001G259900
Potri.001G182600,110.2912074,8,0,0,Potri.001G182600
Potri.005G206700,110.2488325,8,0,0,Potri.005G206700
Potri.004G123800,110.2470968,8,0,0,Potri.004G123800
Potri.015G091100,110.197603,8,0,0,Potri.015G091100
Potri.002G248900,110.1723992,8,0,0,Potri.002G248900
Potri.001G233700,110.1040896,8,0,0,Potri.001G233700
Potri.005G098900,110.0762719,8,0,0,Potri.005G098900
Potri.006G114400,109.9298798,8,0,0,Potri.006G114400
Potri.017G091100,109.8302536,8,0,0,Potri.017G091100
Potri.001G346900,109.5622433,8,0,0,Potri.001G346900
Potri.001G005400,109.418078,8,0,0,Potri.001G005400
Potri.006G064900,109.3582039,8,0,0,Potri.006G064900
Potri.002G240232,109.334883,8,0,0,Potri.002G240232
Potri.016G104700,109.3237536,8,0,0,Potri.016G104700
Potri.014G097800,109.2985564,8,0,0,Potri.014G097800
Potri.002G011200,109.1411671,8,0,0,Potri.002G011200
Potri.006G200600,109.1195314,8,0,0,Potri.006G200600
Potri.017G017700,109.002988,8,0,0,Potri.017G017700
Potri.001G016700,108.7264653,8,0,0,Potri.001G016700
Potri.001G356500,108.6976268,8,0,0,Potri.001G356500
Potri.013G068700,108.5925809,8,0,0,Potri.013G068700
Potri.003G144500,108.4705552,8,0,0,Potri.003G144500
Potri.003G168800,108.4130392,8,0,0,Potri.003G168800
Potri.002G254900,108.2561446,8,0,0,Potri.002G254900
Potri.001G073100,108.2344546,8,0,0,Potri.001G073100
Potri.003G028089,108.222118,8,0,0,Potri.003G028089
Potri.015G063600,107.9401512,8,0,0,Potri.015G063600
Potri.009G099500,107.8467842,8,0,0,Potri.009G099500
Potri.017G094500,107.8379347,8,0,0,Potri.017G094500
Potri.001G082700,107.6894713,8,0,0,Potri.001G082700
Potri.005G021800,107.5103186,8,0,0,Potri.005G021800
Potri.003G196200,107.4424182,8,0,0,Potri.003G196200
Potri.006G060900,107.3983689,8,0,0,Potri.006G060900
Potri.004G061200,107.3970415,8,0,0,Potri.004G061200
Potri.008G008100,107.3952403,8,0,0,Potri.008G008100
Potri.005G190200,107.3905002,8,0,0,Potri.005G190200
Potri.008G058500,107.3233252,8,0,0,Potri.008G058500
Potri.019G044500,106.9811401,8,0,0,Potri.019G044500
Potri.010G024700,106.9157803,8,0,0,Potri.010G024700
Potri.003G198100,106.9024353,8,0,0,Potri.003G198100
Potri.012G024500,106.6513235,8,0,0,Potri.012G024500
Potri.012G032900,106.6364809,8,0,0,Potri.012G032900
Potri.007G051500,106.6310964,8,0,0,Potri.007G051500
Potri.006G142800,106.581814,8,0,0,Potri.006G142800
Potri.006G091300,106.5782224,8,0,0,Potri.006G091300
Potri.012G131900,106.4651474,8,0,0,Potri.012G131900
Potri.010G005500,106.4376467,8,0,0,Potri.010G005500
Potri.010G152000,106.4321151,8,0,0,Potri.010G152000
Potri.001G240000,106.3808454,8,0,0,Potri.001G240000
Potri.009G024500,106.1370624,8,0,0,Potri.009G024500
Potri.001G304000,106.0831069,8,0,0,Potri.001G304000
Potri.010G109600,106.0058071,8,0,0,Potri.010G109600
Potri.001G229300,105.8822913,8,0,0,Potri.001G229300
Potri.005G064300,105.8800951,8,0,0,Potri.005G064300
Potri.003G218500,105.7846258,8,0,0,Potri.003G218500
Potri.014G159400,105.5533429,8,0,0,Potri.014G159400
Potri.010G250600,105.4153928,8,0,0,Potri.010G250600
Potri.002G017600,105.1856163,8,0,0,Potri.002G017600
Potri.010G066400,105.1792242,8,0,0,Potri.010G066400
Potri.018G067900,105.1245684,8,0,0,Potri.018G067900
Potri.005G013000,105.0800634,8,0,0,Potri.005G013000
Potri.002G204400,105.0720823,8,0,0,Potri.002G204400
Potri.019G111700,105.0503095,8,0,0,Potri.019G111700
Potri.010G141400,105.0326169,8,0,0,Potri.010G141400
Potri.018G129500,104.9672521,8,0,0,Potri.018G129500
Potri.001G210100,104.9545993,8,0,0,Potri.001G210100
Potri.001G342000,104.903314,8,0,0,Potri.001G342000
Potri.013G072800,104.8838463,8,0,0,Potri.013G072800
Potri.005G091200,104.8134094,8,0,0,Potri.005G091200
Potri.005G114500,104.7622959,8,0,0,Potri.005G114500
Potri.015G144400,104.6884019,8,0,0,Potri.015G144400
Potri.009G036450,104.6727916,8,0,0,Potri.009G036450
Potri.007G026300,104.6110603,8,0,0,Potri.007G026300
Potri.012G132200,104.5830537,8,0,0,Potri.012G132200
Potri.001G355600,104.5687063,8,0,0,Potri.001G355600
Potri.014G043800,104.5017138,8,0,0,Potri.014G043800
Potri.010G170000,104.4955595,8,0,0,Potri.010G170000
Potri.006G043092,104.4702087,8,0,0,Potri.006G043092
Potri.011G139500,104.3656062,8,0,0,Potri.011G139500
Potri.013G120800,104.1747138,8,0,0,Potri.013G120800
Potri.002G120100,104.1247177,8,0,0,Potri.002G120100
Potri.008G112800,104.1196081,8,0,0,Potri.008G112800
Potri.002G043200,104.085376,8,0,0,Potri.002G043200
Potri.008G068000,104.0361257,8,0,0,Potri.008G068000
Potri.006G170400,103.8346891,8,0,0,Potri.006G170400
Potri.016G118300,103.8117337,8,0,0,Potri.016G118300
Potri.002G052300,103.7988199,8,0,0,Potri.002G052300
Potri.012G051500,103.7731976,8,0,0,Potri.012G051500
Potri.013G058400,103.7074248,8,0,0,Potri.013G058400
Potri.010G230600,103.3831017,8,0,0,Potri.010G230600
Potri.016G001800,103.3526567,8,0,0,Potri.016G001800
Potri.006G221000,103.1638353,8,0,0,Potri.006G221000
Potri.012G105500,102.9857585,8,0,0,Potri.012G105500
Potri.015G075800,102.6262886,8,0,0,Potri.015G075800
Potri.006G170900,102.4389171,8,0,0,Potri.006G170900
Potri.008G129100,102.4222637,8,0,0,Potri.008G129100
Potri.012G087100,102.3862073,8,0,0,Potri.012G087100
Potri.004G209700,102.3393378,8,0,0,Potri.004G209700
Potri.014G094800,102.3268647,8,0,0,Potri.014G094800
Potri.014G164900,102.2601373,8,0,0,Potri.014G164900
Potri.005G026400,102.0705931,8,0,0,Potri.005G026400
Potri.014G057300,102.0161881,8,0,0,Potri.014G057300
Potri.013G046900,101.7952871,8,0,0,Potri.013G046900
Potri.011G080400,101.732353,8,0,0,Potri.011G080400
Potri.007G129700,101.6939303,8,0,0,Potri.007G129700
Potri.009G162900,101.6881024,8,0,0,Potri.009G162900
Potri.003G144900,101.6640489,8,0,0,Potri.003G144900
Potri.001G177500,101.6330889,8,0,0,Potri.001G177500
Potri.001G387300,101.6036567,8,0,0,Potri.001G387300
Potri.005G025200,101.5446561,8,0,0,Potri.005G025200
Potri.015G041500,101.5395992,8,0,0,Potri.015G041500
Potri.010G203900,101.5113467,8,0,0,Potri.010G203900
Potri.009G149900,101.3373783,8,0,0,Potri.009G149900
Potri.012G101500,101.2953161,8,0,0,Potri.012G101500
Potri.003G214700,101.2230762,8,0,0,Potri.003G214700
Potri.001G018700,101.1937415,8,0,0,Potri.001G018700
Potri.002G095800,101.1688542,8,0,0,Potri.002G095800
Potri.006G108400,101.0792774,8,0,0,Potri.006G108400
Potri.002G175000,100.930548,8,0,0,Potri.002G175000
Potri.016G083500,100.915206,8,0,0,Potri.016G083500
Potri.011G045600,100.8882498,8,0,0,Potri.011G045600
Potri.009G136600,100.8548881,8,0,0,Potri.009G136600
Potri.011G087900,100.7440112,8,0,0,Potri.011G087900
Potri.005G123800,100.6604204,8,0,0,Potri.005G123800
Potri.T011101,100.6124143,8,0,0,Potri.T011101
Potri.011G119400,100.5519121,8,0,0,Potri.011G119400
Potri.003G138000,100.4638822,8,0,0,Potri.003G138000
Potri.001G251000,100.4495244,8,0,0,Potri.001G251000
Potri.014G096200,100.33268,8,0,0,Potri.014G096200
Potri.007G095200,100.2945496,8,0,0,Potri.007G095200
Potri.011G004000,100.2632879,8,0,0,Potri.011G004000
Potri.005G083300,100.2607634,8,0,0,Potri.005G083300
Potri.006G108600,100.2295823,8,0,0,Potri.006G108600
Potri.001G087500,100.1928991,8,0,0,Potri.001G087500
Potri.015G078801,100.1488982,8,0,0,Potri.015G078801
Potri.004G117700,100.1449925,8,0,0,Potri.004G117700
Potri.005G170066,100.0980546,8,0,0,Potri.005G170066
Potri.016G029100,100.0706514,8,0,0,Potri.016G029100
Potri.002G092100,100.0652768,8,0,0,Potri.002G092100
Potri.010G129600,100.0172771,8,0,0,Potri.010G129600
Potri.001G373700,99.96955265,8,0,0,Potri.001G373700
Potri.004G020500,99.96221929,8,0,0,Potri.004G020500
Potri.002G158800,99.95857526,8,0,0,Potri.002G158800
Potri.009G070700,99.94514022,8,0,0,Potri.009G070700
Potri.015G013700,99.92466034,8,0,0,Potri.015G013700
Potri.006G072500,99.83272793,8,0,0,Potri.006G072500
Potri.010G147301,99.82313241,8,0,0,Potri.010G147301
Potri.006G082300,99.80629398,8,0,0,Potri.006G082300
Potri.015G047100,99.60904347,8,0,0,Potri.015G047100
Potri.008G077400,99.42434315,8,0,0,Potri.008G077400
Potri.013G026300,99.35598207,8,0,0,Potri.013G026300
Potri.002G192300,99.12992918,8,0,0,Potri.002G192300
Potri.006G177900,99.09820249,8,0,0,Potri.006G177900
Potri.001G394000,98.94712726,8,0,0,Potri.001G394000
Potri.006G104000,98.88939342,8,0,0,Potri.006G104000
Potri.015G099100,98.83608046,8,0,0,Potri.015G099100
Potri.016G111400,98.77490243,8,0,0,Potri.016G111400
Potri.008G168800,98.7420335,8,0,0,Potri.008G168800
Potri.003G085600,98.63018885,8,0,0,Potri.003G085600
Potri.003G148000,98.54149444,8,0,0,Potri.003G148000
Potri.005G058501,98.43695965,8,0,0,Potri.005G058501
Potri.002G084800,98.2747381,8,0,0,Potri.002G084800
Potri.002G108100,98.08883571,8,0,0,Potri.002G108100
Potri.010G241200,97.86579233,8,0,0,Potri.010G241200
Potri.015G121000,97.77534646,8,0,0,Potri.015G121000
Potri.011G147400,97.74497559,8,0,0,Potri.011G147400
Potri.007G057200,97.66261329,8,0,0,Potri.007G057200
Potri.010G145000,97.55060844,8,0,0,Potri.010G145000
Potri.018G018600,97.52878425,8,0,0,Potri.018G018600
Potri.014G014400,97.45642501,8,0,0,Potri.014G014400
Potri.006G046000,97.45306414,8,0,0,Potri.006G046000
Potri.008G048900,97.36136073,8,0,0,Potri.008G048900
Potri.017G143700,97.28521826,8,0,0,Potri.017G143700
Potri.001G466000,97.14006239,8,0,0,Potri.001G466000
Potri.008G144300,97.11273984,8,0,0,Potri.008G144300
Potri.001G235400,97.09143607,8,0,0,Potri.001G235400
Potri.011G107900,97.05510145,8,0,0,Potri.011G107900
Potri.014G053300,97.03533982,8,0,0,Potri.014G053300
Potri.018G001000,97.02670039,8,0,0,Potri.018G001000
Potri.003G129800,96.97952659,8,0,0,Potri.003G129800
Potri.007G091100,96.91875569,8,0,0,Potri.007G091100
Potri.008G162600,96.81855999,8,0,0,Potri.008G162600
Potri.010G144900,96.81305867,8,0,0,Potri.010G144900
Potri.004G095000,96.79939309,8,0,0,Potri.004G095000
Potri.010G013300,96.7772992,8,0,0,Potri.010G013300
Potri.005G115601,96.57168889,8,0,0,Potri.005G115601
Potri.007G106200,96.55381069,8,0,0,Potri.007G106200
Potri.001G118500,96.5106012,8,0,0,Potri.001G118500
Potri.008G219900,96.49881171,8,0,0,Potri.008G219900
Potri.004G099100,96.43606035,8,0,0,Potri.004G099100
Potri.002G214400,96.40195777,8,0,0,Potri.002G214400
Potri.003G063900,96.14294336,8,0,0,Potri.003G063900
Potri.015G130800,96.13305866,8,0,0,Potri.015G130800
Potri.005G237800,96.0225832,8,0,0,Potri.005G237800
Potri.003G192400,95.93525289,8,0,0,Potri.003G192400
Potri.017G115400,95.71155634,8,0,0,Potri.017G115400
Potri.007G058050,95.70066456,8,0,0,Potri.007G058050
Potri.001G099600,95.57243626,8,0,0,Potri.001G099600
Potri.017G150500,95.55983792,8,0,0,Potri.017G150500
Potri.012G097800,95.46668522,8,0,0,Potri.012G097800
Potri.004G133340,95.41603874,8,0,0,Potri.004G133340
Potri.011G151300,95.3819893,8,0,0,Potri.011G151300
Potri.001G068000,95.38011965,8,0,0,Potri.001G068000
Potri.009G134000,95.3002717,8,0,0,Potri.009G134000
Potri.018G121100,95.28331111,8,0,0,Potri.018G121100
Potri.001G119000,95.0954211,8,0,0,Potri.001G119000
Potri.010G210300,95.0294071,8,0,0,Potri.010G210300
Potri.007G096000,94.99825377,8,0,0,Potri.007G096000
Potri.013G069700,94.92599275,8,0,0,Potri.013G069700
Potri.010G212300,94.89950472,8,0,0,Potri.010G212300
Potri.011G044100,94.89828236,8,0,0,Potri.011G044100
Potri.001G002300,94.7632269,8,0,0,Potri.001G002300
Potri.009G115800,94.68434578,8,0,0,Potri.009G115800
Potri.015G054500,94.55889808,8,0,0,Potri.015G054500
Potri.002G049700,94.48825918,8,1.11E-16,1.94E-15,Potri.002G049700
Potri.001G066400,94.3075458,8,1.11E-16,1.94E-15,Potri.001G066400
Potri.004G217700,94.23404413,8,1.11E-16,1.94E-15,Potri.004G217700
Potri.001G375500,94.20343687,8,1.11E-16,1.94E-15,Potri.001G375500
Potri.001G405100,94.20133361,8,1.11E-16,1.94E-15,Potri.001G405100
Potri.014G024000,94.17036766,8,1.11E-16,1.94E-15,Potri.014G024000
Potri.006G182100,94.16102508,8,1.11E-16,1.94E-15,Potri.006G182100
Potri.018G128400,94.12828752,8,1.11E-16,1.94E-15,Potri.018G128400
Potri.015G010600,94.03521214,8,1.11E-16,1.94E-15,Potri.015G010600
Potri.002G055600,94.00592856,8,1.11E-16,1.94E-15,Potri.002G055600
Potri.005G119500,93.94638541,8,1.11E-16,1.94E-15,Potri.005G119500
Potri.012G096400,93.91227487,8,1.11E-16,1.94E-15,Potri.012G096400
Potri.005G164550,93.90379214,8,1.11E-16,1.94E-15,Potri.005G164550
Potri.001G153000,93.82513101,8,1.11E-16,1.94E-15,Potri.001G153000
Potri.009G084000,93.80000882,8,1.11E-16,1.94E-15,Potri.009G084000
Potri.003G128500,93.71719713,8,1.11E-16,1.94E-15,Potri.003G128500
Potri.006G106400,93.70854611,8,1.11E-16,1.94E-15,Potri.006G106400
Potri.001G180600,93.67553867,8,1.11E-16,1.94E-15,Potri.001G180600
Potri.006G101901,93.66763394,8,1.11E-16,1.94E-15,Potri.006G101901
Potri.002G215800,93.61638518,8,1.11E-16,1.94E-15,Potri.002G215800
Potri.008G169300,93.4288637,8,1.11E-16,1.94E-15,Potri.008G169300
Potri.001G146200,93.42560541,8,1.11E-16,1.94E-15,Potri.001G146200
Potri.016G081600,93.24988276,8,1.11E-16,1.94E-15,Potri.016G081600
Potri.001G297200,93.2457243,8,1.11E-16,1.94E-15,Potri.001G297200
Potri.001G069100,93.1995081,8,1.11E-16,1.94E-15,Potri.001G069100
Potri.004G039100,93.15731981,8,1.11E-16,1.94E-15,Potri.004G039100
Potri.006G218300,93.14310922,8,1.11E-16,1.94E-15,Potri.006G218300
Potri.007G012000,93.09482137,8,1.11E-16,1.94E-15,Potri.007G012000
Potri.017G081600,93.08677555,8,1.11E-16,1.94E-15,Potri.017G081600
Potri.001G241300,93.04398215,8,1.11E-16,1.94E-15,Potri.001G241300
Potri.006G156314,92.89955996,8,1.11E-16,1.94E-15,Potri.006G156314
Potri.016G034100,92.8618155,8,1.11E-16,1.94E-15,Potri.016G034100
Potri.001G050400,92.85496274,8,1.11E-16,1.94E-15,Potri.001G050400
Potri.018G076600,92.81743917,8,1.11E-16,1.94E-15,Potri.018G076600
Potri.010G048600,92.81337119,8,1.11E-16,1.94E-15,Potri.010G048600
Potri.009G054900,92.55464271,8,1.11E-16,1.94E-15,Potri.009G054900
Potri.003G092300,92.51211404,8,1.11E-16,1.94E-15,Potri.003G092300
Potri.011G045100,92.50642956,8,1.11E-16,1.94E-15,Potri.011G045100
Potri.002G038200,92.44533002,8,1.11E-16,1.94E-15,Potri.002G038200
Potri.008G066900,92.1885265,8,2.22E-16,3.84E-15,Potri.008G066900
Potri.007G081700,92.02147834,8,2.22E-16,3.84E-15,Potri.007G081700
Potri.005G092500,91.99291474,8,2.22E-16,3.84E-15,Potri.005G092500
Potri.006G132100,91.96585387,8,2.22E-16,3.84E-15,Potri.006G132100
Potri.002G037700,91.86943604,8,2.22E-16,3.84E-15,Potri.002G037700
Potri.002G249300,91.7839338,8,2.22E-16,3.84E-15,Potri.002G249300
Potri.005G206600,91.71587288,8,2.22E-16,3.84E-15,Potri.005G206600
Potri.002G243000,91.70316618,8,2.22E-16,3.84E-15,Potri.002G243000
Potri.014G081300,91.6999826,8,2.22E-16,3.84E-15,Potri.014G081300
Potri.004G121500,91.68797344,8,2.22E-16,3.84E-15,Potri.004G121500
Potri.008G094000,91.6785953,8,2.22E-16,3.84E-15,Potri.008G094000
Potri.006G167000,91.48328786,8,2.22E-16,3.84E-15,Potri.006G167000
Potri.001G142500,91.47724299,8,2.22E-16,3.84E-15,Potri.001G142500
Potri.001G333902,91.37939245,8,2.22E-16,3.84E-15,Potri.001G333902
Potri.015G139500,91.25986959,8,2.22E-16,3.84E-15,Potri.015G139500
Potri.001G412077,91.22627134,8,2.22E-16,3.84E-15,Potri.001G412077
Potri.006G157800,91.16804197,8,2.22E-16,3.84E-15,Potri.006G157800
Potri.004G168800,91.05827677,8,3.33E-16,5.71E-15,Potri.004G168800
Potri.007G021400,91.05604338,8,3.33E-16,5.71E-15,Potri.007G021400
Potri.001G468800,90.99496309,8,3.33E-16,5.71E-15,Potri.001G468800
Potri.019G034500,90.9729703,8,3.33E-16,5.71E-15,Potri.019G034500
Potri.012G129900,90.94620295,8,3.33E-16,5.71E-15,Potri.012G129900
Potri.001G330300,90.83530502,8,3.33E-16,5.71E-15,Potri.001G330300
Potri.004G080600,90.82936244,8,3.33E-16,5.71E-15,Potri.004G080600
Potri.006G056800,90.73085655,8,3.33E-16,5.71E-15,Potri.006G056800
Potri.002G013700,90.65739874,8,3.33E-16,5.71E-15,Potri.002G013700
Potri.001G329700,90.56493914,8,3.33E-16,5.71E-15,Potri.001G329700
Potri.014G124900,90.538944,8,3.33E-16,5.71E-15,Potri.014G124900
Potri.004G112300,90.51942329,8,3.33E-16,5.71E-15,Potri.004G112300
Potri.003G192200,90.50455235,8,3.33E-16,5.71E-15,Potri.003G192200
Potri.001G251200,90.42843374,8,3.33E-16,5.71E-15,Potri.001G251200
Potri.005G131600,90.42277034,8,3.33E-16,5.71E-15,Potri.005G131600
Potri.006G079300,90.3561108,8,4.44E-16,7.55E-15,Potri.006G079300
Potri.011G125800,90.32023676,8,4.44E-16,7.55E-15,Potri.011G125800
Potri.016G143966,90.30992571,8,4.44E-16,7.55E-15,Potri.016G143966
Potri.015G132700,90.23302137,8,4.44E-16,7.55E-15,Potri.015G132700
Potri.008G192300,90.19772733,8,4.44E-16,7.55E-15,Potri.008G192300
Potri.007G051800,90.18764623,8,4.44E-16,7.55E-15,Potri.007G051800
Potri.006G217000,90.1465103,8,4.44E-16,7.55E-15,Potri.006G217000
Potri.001G073400,90.07827198,8,4.44E-16,7.55E-15,Potri.001G073400
Potri.018G135700,90.02028726,8,4.44E-16,7.55E-15,Potri.018G135700
Potri.002G231100,89.96385813,8,4.44E-16,7.55E-15,Potri.002G231100
Potri.004G029100,89.93410731,8,4.44E-16,7.55E-15,Potri.004G029100
Potri.013G072300,89.89908913,8,4.44E-16,7.55E-15,Potri.013G072300
Potri.002G056800,89.89014109,8,4.44E-16,7.55E-15,Potri.002G056800
Potri.001G250700,89.83680266,8,5.55E-16,9.40E-15,Potri.001G250700
Potri.007G119800,89.65443202,8,5.55E-16,9.40E-15,Potri.007G119800
Potri.007G110700,89.59506301,8,5.55E-16,9.40E-15,Potri.007G110700
Potri.016G133300,89.5827106,8,5.55E-16,9.40E-15,Potri.016G133300
Potri.004G216900,89.4757658,8,5.55E-16,9.40E-15,Potri.004G216900
Potri.016G127500,89.42363226,8,5.55E-16,9.40E-15,Potri.016G127500
Potri.019G078700,89.36387899,8,6.66E-16,1.12E-14,Potri.019G078700
Potri.003G044900,89.36070873,8,6.66E-16,1.12E-14,Potri.003G044900
Potri.018G045800,89.25216279,8,6.66E-16,1.12E-14,Potri.018G045800
Potri.005G121200,89.24086103,8,6.66E-16,1.12E-14,Potri.005G121200
Potri.006G253100,89.22819027,8,6.66E-16,1.12E-14,Potri.006G253100
Potri.018G017300,89.21593618,8,6.66E-16,1.12E-14,Potri.018G017300
Potri.T046100,89.15877565,8,6.66E-16,1.12E-14,Potri.T046100
Potri.019G036000,89.15081454,8,6.66E-16,1.12E-14,Potri.019G036000
Potri.002G016500,89.14063927,8,6.66E-16,1.12E-14,Potri.002G016500
Potri.009G076000,89.12849771,8,6.66E-16,1.12E-14,Potri.009G076000
Potri.002G163400,89.07363282,8,6.66E-16,1.12E-14,Potri.002G163400
