,waldStat_2,df_2,pvalue_2,fdr_2,gene_id
Potri.010G191900,43.66696514,8,6.58E-07,4.76E-06,Potri.010G191900
Potri.014G147700,43.65442617,8,6.61E-07,4.79E-06,Potri.014G147700
Potri.006G187500,43.65094426,8,6.62E-07,4.79E-06,Potri.006G187500
Potri.006G218200,43.64791797,8,6.63E-07,4.80E-06,Potri.006G218200
Potri.017G065200,43.63447032,8,6.67E-07,4.83E-06,Potri.017G065200
Potri.004G057100,43.62820298,8,6.69E-07,4.84E-06,Potri.004G057100
Potri.004G033300,43.62617271,8,6.69E-07,4.84E-06,Potri.004G033300
Potri.005G118400,43.50645976,8,7.05E-07,5.10E-06,Potri.005G118400
Potri.015G035300,43.50379999,8,7.06E-07,5.10E-06,Potri.015G035300
Potri.004G195600,43.47366177,8,7.15E-07,5.17E-06,Potri.004G195600
Potri.009G001500,43.43963691,8,7.26E-07,5.25E-06,Potri.009G001500
Potri.016G079200,43.43607983,8,7.27E-07,5.25E-06,Potri.016G079200
Potri.005G099800,43.42467836,8,7.31E-07,5.28E-06,Potri.005G099800
Potri.003G218600,43.42093519,8,7.32E-07,5.28E-06,Potri.003G218600
Potri.018G016100,43.39082439,8,7.41E-07,5.35E-06,Potri.018G016100
Potri.006G133100,43.39035673,8,7.42E-07,5.35E-06,Potri.006G133100
Potri.014G127800,43.36281828,8,7.50E-07,5.41E-06,Potri.014G127800
Potri.005G123402,43.35456825,8,7.53E-07,5.43E-06,Potri.005G123402
Potri.001G090800,43.34674369,8,7.56E-07,5.45E-06,Potri.001G090800
Potri.013G070400,43.33445669,8,7.60E-07,5.48E-06,Potri.013G070400
Potri.001G094600,43.32442757,8,7.63E-07,5.50E-06,Potri.001G094600
Potri.001G025400,43.31701611,8,7.66E-07,5.52E-06,Potri.001G025400
Potri.007G136400,43.28301473,8,7.77E-07,5.60E-06,Potri.007G136400
Potri.001G271800,43.2786352,8,7.78E-07,5.61E-06,Potri.001G271800
Potri.017G090800,43.25122219,8,7.88E-07,5.67E-06,Potri.017G090800
Potri.011G070400,43.21075734,8,8.02E-07,5.77E-06,Potri.011G070400
Potri.019G020500,43.13260782,8,8.29E-07,5.97E-06,Potri.019G020500
Potri.015G146000,43.13129926,8,8.30E-07,5.97E-06,Potri.015G146000
Potri.010G189300,43.13060819,8,8.30E-07,5.97E-06,Potri.010G189300
Potri.018G056200,43.12280085,8,8.33E-07,5.99E-06,Potri.018G056200
Potri.011G097700,43.11550638,8,8.36E-07,6.01E-06,Potri.011G097700
Potri.011G152500,43.09931805,8,8.41E-07,6.05E-06,Potri.011G152500
Potri.014G057200,43.0834944,8,8.47E-07,6.09E-06,Potri.014G057200
Potri.005G063500,43.07023662,8,8.52E-07,6.12E-06,Potri.005G063500
Potri.002G232200,43.03267301,8,8.66E-07,6.22E-06,Potri.002G232200
Potri.006G046700,43.03191392,8,8.66E-07,6.22E-06,Potri.006G046700
Potri.014G014400,43.02167245,8,8.70E-07,6.25E-06,Potri.014G014400
Potri.007G015200,42.99326433,8,8.81E-07,6.32E-06,Potri.007G015200
Potri.015G084500,42.95994472,8,8.94E-07,6.41E-06,Potri.015G084500
Potri.014G049100,42.95239682,8,8.97E-07,6.43E-06,Potri.014G049100
Potri.010G170300,42.93820946,8,9.02E-07,6.47E-06,Potri.010G170300
Potri.008G047100,42.93233666,8,9.05E-07,6.49E-06,Potri.008G047100
Potri.003G018900,42.92184998,8,9.09E-07,6.51E-06,Potri.003G018900
Potri.006G218900,42.90385156,8,9.16E-07,6.56E-06,Potri.006G218900
Potri.004G017500,42.89979154,8,9.17E-07,6.57E-06,Potri.004G017500
Potri.005G186200,42.8965285,8,9.19E-07,6.58E-06,Potri.005G186200
Potri.004G100100,42.89247212,8,9.20E-07,6.59E-06,Potri.004G100100
Potri.015G104300,42.86739074,8,9.30E-07,6.66E-06,Potri.015G104300
Potri.012G092400,42.86576053,8,9.31E-07,6.66E-06,Potri.012G092400
Potri.005G098400,42.8607289,8,9.33E-07,6.68E-06,Potri.005G098400
Potri.004G080800,42.85102338,8,9.37E-07,6.70E-06,Potri.004G080800
Potri.002G156000,42.78389714,8,9.65E-07,6.90E-06,Potri.002G156000
Potri.007G096100,42.76609591,8,9.72E-07,6.95E-06,Potri.007G096100
Potri.005G098100,42.70764912,8,9.97E-07,7.13E-06,Potri.005G098100
Potri.006G071700,42.69583404,8,1.00E-06,7.16E-06,Potri.006G071700
Potri.002G066000,42.69464545,8,1.00E-06,7.16E-06,Potri.002G066000
Potri.004G131500,42.63060048,8,1.03E-06,7.36E-06,Potri.004G131500
Potri.003G088400,42.62687288,8,1.03E-06,7.37E-06,Potri.003G088400
Potri.018G121600,42.61228929,8,1.04E-06,7.42E-06,Potri.018G121600
Potri.003G096300,42.57140622,8,1.06E-06,7.55E-06,Potri.003G096300
Potri.001G149200,42.54582242,8,1.07E-06,7.63E-06,Potri.001G149200
Potri.005G218800,42.52826012,8,1.08E-06,7.69E-06,Potri.005G218800
Potri.002G023900,42.48251618,8,1.10E-06,7.84E-06,Potri.002G023900
Potri.009G090800,42.48029121,8,1.10E-06,7.84E-06,Potri.009G090800
Potri.012G041100,42.44741836,8,1.12E-06,7.95E-06,Potri.012G041100
Potri.008G132600,42.44621565,8,1.12E-06,7.96E-06,Potri.008G132600
Potri.019G014356,42.43465077,8,1.12E-06,7.99E-06,Potri.019G014356
Potri.014G031900,42.42934673,8,1.12E-06,8.01E-06,Potri.014G031900
Potri.008G057300,42.42603103,8,1.13E-06,8.02E-06,Potri.008G057300
Potri.009G017300,42.41756196,8,1.13E-06,8.05E-06,Potri.009G017300
Potri.002G028200,42.40489013,8,1.14E-06,8.09E-06,Potri.002G028200
Potri.011G139800,42.40421349,8,1.14E-06,8.09E-06,Potri.011G139800
Potri.003G022800,42.39830197,8,1.14E-06,8.11E-06,Potri.003G022800
Potri.005G203300,42.36409504,8,1.16E-06,8.23E-06,Potri.005G203300
Potri.002G000500,42.36057323,8,1.16E-06,8.24E-06,Potri.002G000500
Potri.010G086200,42.3605289,8,1.16E-06,8.24E-06,Potri.010G086200
Potri.005G098650,42.35856318,8,1.16E-06,8.24E-06,Potri.005G098650
Potri.016G051700,42.34808217,8,1.17E-06,8.28E-06,Potri.016G051700
Potri.008G070200,42.34157848,8,1.17E-06,8.30E-06,Potri.008G070200
Potri.013G147600,42.33543296,8,1.17E-06,8.32E-06,Potri.013G147600
Potri.018G143900,42.32285132,8,1.18E-06,8.36E-06,Potri.018G143900
Potri.001G471200,42.30062997,8,1.19E-06,8.44E-06,Potri.001G471200
Potri.003G129900,42.29477323,8,1.19E-06,8.46E-06,Potri.003G129900
Potri.010G202700,42.29112717,8,1.19E-06,8.47E-06,Potri.010G202700
Potri.002G217200,42.28603095,8,1.20E-06,8.49E-06,Potri.002G217200
Potri.019G058200,42.27155294,8,1.20E-06,8.54E-06,Potri.019G058200
Potri.005G088700,42.25865101,8,1.21E-06,8.58E-06,Potri.005G088700
Potri.002G052000,42.25096416,8,1.22E-06,8.61E-06,Potri.002G052000
Potri.010G063600,42.24545697,8,1.22E-06,8.63E-06,Potri.010G063600
Potri.002G143300,42.23978973,8,1.22E-06,8.65E-06,Potri.002G143300
Potri.005G136600,42.21459383,8,1.23E-06,8.74E-06,Potri.005G136600
Potri.006G271800,42.2145848,8,1.23E-06,8.74E-06,Potri.006G271800
Potri.008G052400,42.1818021,8,1.25E-06,8.86E-06,Potri.008G052400
Potri.012G047000,42.14361586,8,1.27E-06,9.01E-06,Potri.012G047000
Potri.001G298200,42.13888608,8,1.28E-06,9.02E-06,Potri.001G298200
Potri.001G128700,42.1371075,8,1.28E-06,9.03E-06,Potri.001G128700
Potri.013G071100,42.1319014,8,1.28E-06,9.04E-06,Potri.013G071100
Potri.002G169100,42.12765764,8,1.28E-06,9.06E-06,Potri.002G169100
Potri.013G022500,42.11037865,8,1.29E-06,9.12E-06,Potri.013G022500
Potri.010G141900,42.10281545,8,1.30E-06,9.15E-06,Potri.010G141900
Potri.002G037300,42.06775694,8,1.32E-06,9.29E-06,Potri.002G037300
Potri.014G023500,42.05671422,8,1.32E-06,9.33E-06,Potri.014G023500
Potri.006G217600,42.05402127,8,1.32E-06,9.34E-06,Potri.006G217600
Potri.010G148600,42.0314766,8,1.34E-06,9.43E-06,Potri.010G148600
Potri.001G444000,42.00678021,8,1.35E-06,9.53E-06,Potri.001G444000
Potri.010G226100,41.9138078,8,1.41E-06,9.92E-06,Potri.010G226100
Potri.004G041700,41.89097221,8,1.42E-06,1.00E-05,Potri.004G041700
Potri.001G359300,41.88306393,8,1.42E-06,1.00E-05,Potri.001G359300
Potri.019G116500,41.8807578,8,1.43E-06,1.01E-05,Potri.019G116500
Potri.014G128400,41.87332645,8,1.43E-06,1.01E-05,Potri.014G128400
Potri.012G035400,41.8453387,8,1.45E-06,1.02E-05,Potri.012G035400
Potri.016G031600,41.78720803,8,1.48E-06,1.05E-05,Potri.016G031600
Potri.014G146800,41.77986231,8,1.49E-06,1.05E-05,Potri.014G146800
Potri.001G213600,41.75613825,8,1.50E-06,1.06E-05,Potri.001G213600
Potri.019G082000,41.73924516,8,1.52E-06,1.07E-05,Potri.019G082000
Potri.018G003400,41.73707642,8,1.52E-06,1.07E-05,Potri.018G003400
Potri.006G159200,41.73491131,8,1.52E-06,1.07E-05,Potri.006G159200
Potri.003G109900,41.73362136,8,1.52E-06,1.07E-05,Potri.003G109900
Potri.005G125600,41.73302747,8,1.52E-06,1.07E-05,Potri.005G125600
Potri.008G119400,41.71339072,8,1.53E-06,1.08E-05,Potri.008G119400
Potri.010G052800,41.68174129,8,1.55E-06,1.09E-05,Potri.010G052800
Potri.014G130000,41.66828737,8,1.56E-06,1.10E-05,Potri.014G130000
Potri.014G092200,41.65360191,8,1.57E-06,1.10E-05,Potri.014G092200
Potri.015G029700,41.6026819,8,1.61E-06,1.13E-05,Potri.015G029700
Potri.013G157800,41.57603627,8,1.63E-06,1.14E-05,Potri.013G157800
Potri.014G081300,41.54622075,8,1.65E-06,1.16E-05,Potri.014G081300
Potri.T042048,41.51735295,8,1.67E-06,1.17E-05,Potri.T042048
Potri.008G119300,41.48882547,8,1.69E-06,1.18E-05,Potri.008G119300
Potri.018G054100,41.45991561,8,1.71E-06,1.20E-05,Potri.018G054100
Potri.008G091200,41.41025783,8,1.75E-06,1.22E-05,Potri.008G091200
Potri.017G084100,41.40032162,8,1.75E-06,1.23E-05,Potri.017G084100
Potri.001G213000,41.39474688,8,1.76E-06,1.23E-05,Potri.001G213000
Potri.010G053700,41.39304378,8,1.76E-06,1.23E-05,Potri.010G053700
Potri.003G099400,41.37485153,8,1.77E-06,1.24E-05,Potri.003G099400
Potri.013G062900,41.36167084,8,1.78E-06,1.25E-05,Potri.013G062900
Potri.005G028700,41.3548676,8,1.79E-06,1.25E-05,Potri.005G028700
Potri.017G057700,41.34760453,8,1.79E-06,1.26E-05,Potri.017G057700
Potri.005G091700,41.34469097,8,1.80E-06,1.26E-05,Potri.005G091700
Potri.005G138000,41.34218676,8,1.80E-06,1.26E-05,Potri.005G138000
Potri.003G142301,41.34131483,8,1.80E-06,1.26E-05,Potri.003G142301
Potri.015G106466,41.33963615,8,1.80E-06,1.26E-05,Potri.015G106466
Potri.003G077500,41.31915272,8,1.82E-06,1.27E-05,Potri.003G077500
Potri.011G011101,41.30854518,8,1.83E-06,1.28E-05,Potri.011G011101
Potri.016G130201,41.21511579,8,1.90E-06,1.33E-05,Potri.016G130201
Potri.009G034900,41.14341166,8,1.96E-06,1.37E-05,Potri.009G034900
Potri.008G186900,41.13120674,8,1.97E-06,1.38E-05,Potri.008G186900
Potri.003G099300,41.11248952,8,1.99E-06,1.39E-05,Potri.003G099300
Potri.016G025000,41.108688,8,1.99E-06,1.39E-05,Potri.016G025000
Potri.004G226300,41.10188185,8,2.00E-06,1.39E-05,Potri.004G226300
Potri.003G186400,41.07912248,8,2.01E-06,1.41E-05,Potri.003G186400
Potri.019G092300,41.07397065,8,2.02E-06,1.41E-05,Potri.019G092300
Potri.001G075900,41.0662421,8,2.03E-06,1.41E-05,Potri.001G075900
Potri.002G023400,41.0659694,8,2.03E-06,1.41E-05,Potri.002G023400
Potri.018G047300,41.05914097,8,2.03E-06,1.42E-05,Potri.018G047300
Potri.001G138400,41.04489005,8,2.04E-06,1.43E-05,Potri.001G138400
Potri.011G126600,41.00868035,8,2.08E-06,1.45E-05,Potri.011G126600
Potri.016G063800,40.9882694,8,2.10E-06,1.46E-05,Potri.016G063800
Potri.004G135400,40.98636903,8,2.10E-06,1.46E-05,Potri.004G135400
Potri.005G057700,40.98475111,8,2.10E-06,1.46E-05,Potri.005G057700
Potri.006G265700,40.97770902,8,2.10E-06,1.47E-05,Potri.006G265700
Potri.004G225900,40.97718372,8,2.11E-06,1.47E-05,Potri.004G225900
Potri.002G052400,40.96894294,8,2.11E-06,1.47E-05,Potri.002G052400
Potri.007G100800,40.9259416,8,2.15E-06,1.50E-05,Potri.007G100800
Potri.001G178100,40.9235809,8,2.15E-06,1.50E-05,Potri.001G178100
Potri.016G070800,40.90565666,8,2.17E-06,1.51E-05,Potri.016G070800
Potri.001G094332,40.82403168,8,2.25E-06,1.56E-05,Potri.001G094332
Potri.007G085800,40.8218493,8,2.25E-06,1.56E-05,Potri.007G085800
Potri.016G062200,40.81316201,8,2.26E-06,1.57E-05,Potri.016G062200
Potri.015G089100,40.80871604,8,2.26E-06,1.57E-05,Potri.015G089100
Potri.013G008200,40.80156587,8,2.27E-06,1.58E-05,Potri.013G008200
Potri.003G128700,40.79815187,8,2.27E-06,1.58E-05,Potri.003G128700
Potri.002G091400,40.79515849,8,2.28E-06,1.58E-05,Potri.002G091400
Potri.004G197800,40.76209605,8,2.31E-06,1.60E-05,Potri.004G197800
Potri.005G210100,40.74805016,8,2.32E-06,1.61E-05,Potri.005G210100
Potri.010G025000,40.72977514,8,2.34E-06,1.62E-05,Potri.010G025000
Potri.001G342000,40.71346689,8,2.36E-06,1.64E-05,Potri.001G342000
Potri.015G056400,40.7047194,8,2.37E-06,1.64E-05,Potri.015G056400
Potri.013G144700,40.69291126,8,2.38E-06,1.65E-05,Potri.013G144700
Potri.019G120300,40.67305139,8,2.40E-06,1.66E-05,Potri.019G120300
Potri.016G038200,40.65529728,8,2.42E-06,1.67E-05,Potri.016G038200
Potri.006G255100,40.65312964,8,2.42E-06,1.68E-05,Potri.006G255100
Potri.001G329900,40.62981347,8,2.44E-06,1.69E-05,Potri.001G329900
Potri.001G467800,40.6079699,8,2.47E-06,1.71E-05,Potri.001G467800
Potri.014G175350,40.59633915,8,2.48E-06,1.72E-05,Potri.014G175350
Potri.008G183000,40.5851917,8,2.49E-06,1.72E-05,Potri.008G183000
Potri.015G067000,40.57987743,8,2.50E-06,1.73E-05,Potri.015G067000
Potri.015G066200,40.57752707,8,2.50E-06,1.73E-05,Potri.015G066200
Potri.003G123200,40.5735249,8,2.50E-06,1.73E-05,Potri.003G123200
Potri.008G004300,40.56312527,8,2.52E-06,1.74E-05,Potri.008G004300
Potri.001G152100,40.53081062,8,2.55E-06,1.76E-05,Potri.001G152100
Potri.019G121100,40.52303622,8,2.56E-06,1.77E-05,Potri.019G121100
Potri.005G226300,40.47734895,8,2.61E-06,1.80E-05,Potri.005G226300
Potri.002G253800,40.4501816,8,2.64E-06,1.82E-05,Potri.002G253800
Potri.001G030900,40.42228373,8,2.67E-06,1.84E-05,Potri.001G030900
Potri.001G192300,40.41035388,8,2.69E-06,1.85E-05,Potri.001G192300
Potri.013G149400,40.40223669,8,2.70E-06,1.86E-05,Potri.013G149400
Potri.008G064400,40.39937991,8,2.70E-06,1.86E-05,Potri.008G064400
Potri.005G116600,40.39770483,8,2.70E-06,1.86E-05,Potri.005G116600
Potri.T125604,40.36522394,8,2.74E-06,1.89E-05,Potri.T125604
Potri.013G032500,40.36236405,8,2.74E-06,1.89E-05,Potri.013G032500
Potri.018G023000,40.33401656,8,2.78E-06,1.91E-05,Potri.018G023000
Potri.005G020400,40.31713946,8,2.80E-06,1.93E-05,Potri.005G020400
Potri.001G467400,40.31199063,8,2.80E-06,1.93E-05,Potri.001G467400
Potri.018G022500,40.30904456,8,2.81E-06,1.93E-05,Potri.018G022500
Potri.014G039800,40.30424193,8,2.81E-06,1.94E-05,Potri.014G039800
Potri.007G068800,40.29400602,8,2.82E-06,1.94E-05,Potri.007G068800
Potri.001G447132,40.28744962,8,2.83E-06,1.95E-05,Potri.001G447132
Potri.001G447300,40.27917371,8,2.84E-06,1.96E-05,Potri.001G447300
Potri.017G037000,40.26144823,8,2.86E-06,1.97E-05,Potri.017G037000
Potri.015G041600,40.25020364,8,2.88E-06,1.98E-05,Potri.015G041600
Potri.012G127800,40.22512613,8,2.91E-06,2.00E-05,Potri.012G127800
Potri.006G116000,40.21709687,8,2.92E-06,2.01E-05,Potri.006G116000
Potri.001G089800,40.20040625,8,2.94E-06,2.02E-05,Potri.001G089800
Potri.007G028800,40.16970845,8,2.98E-06,2.05E-05,Potri.007G028800
Potri.004G075600,40.14577363,8,3.01E-06,2.07E-05,Potri.004G075600
Potri.006G082700,40.14285613,8,3.01E-06,2.07E-05,Potri.006G082700
Potri.003G069400,40.14021205,8,3.02E-06,2.07E-05,Potri.003G069400
Potri.005G021600,40.11697988,8,3.05E-06,2.09E-05,Potri.005G021600
Potri.016G058700,40.10894791,8,3.06E-06,2.10E-05,Potri.016G058700
Potri.006G052400,40.09954812,8,3.07E-06,2.11E-05,Potri.006G052400
Potri.001G140800,40.09630975,8,3.07E-06,2.11E-05,Potri.001G140800
Potri.005G084200,40.07588734,8,3.10E-06,2.13E-05,Potri.005G084200
Potri.013G068300,40.04078618,8,3.15E-06,2.16E-05,Potri.013G068300
Potri.001G240904,40.03739768,8,3.15E-06,2.16E-05,Potri.001G240904
Potri.006G214100,40.03361253,8,3.16E-06,2.16E-05,Potri.006G214100
Potri.019G001500,40.02124151,8,3.17E-06,2.17E-05,Potri.019G001500
Potri.011G031300,40.01791281,8,3.18E-06,2.18E-05,Potri.011G031300
Potri.005G099900,40.01690765,8,3.18E-06,2.18E-05,Potri.005G099900
Potri.010G147050,40.0095704,8,3.19E-06,2.18E-05,Potri.010G147050
Potri.007G106800,40.00425836,8,3.20E-06,2.19E-05,Potri.007G106800
Potri.009G011400,40.00336201,8,3.20E-06,2.19E-05,Potri.009G011400
Potri.014G101400,39.97771404,8,3.23E-06,2.21E-05,Potri.014G101400
Potri.013G107500,39.96595366,8,3.25E-06,2.22E-05,Potri.013G107500
Potri.002G167200,39.92338827,8,3.31E-06,2.26E-05,Potri.002G167200
Potri.012G072800,39.90111485,8,3.34E-06,2.28E-05,Potri.012G072800
Potri.013G100500,39.8848893,8,3.37E-06,2.30E-05,Potri.013G100500
Potri.010G142700,39.87705783,8,3.38E-06,2.31E-05,Potri.010G142700
Potri.005G207200,39.86299614,8,3.40E-06,2.32E-05,Potri.005G207200
Potri.002G080066,39.85620218,8,3.41E-06,2.33E-05,Potri.002G080066
Potri.006G190500,39.83877315,8,3.43E-06,2.34E-05,Potri.006G190500
Potri.017G002700,39.82869436,8,3.45E-06,2.35E-05,Potri.017G002700
Potri.006G098700,39.82817297,8,3.45E-06,2.35E-05,Potri.006G098700
Potri.009G150100,39.81311493,8,3.47E-06,2.37E-05,Potri.009G150100
Potri.012G109600,39.80396748,8,3.48E-06,2.38E-05,Potri.012G109600
Potri.008G120400,39.78877602,8,3.51E-06,2.39E-05,Potri.008G120400
Potri.015G046700,39.78656838,8,3.51E-06,2.39E-05,Potri.015G046700
Potri.002G162000,39.78112701,8,3.52E-06,2.40E-05,Potri.002G162000
Potri.010G137400,39.74261121,8,3.58E-06,2.44E-05,Potri.010G137400
Potri.011G040900,39.72518032,8,3.60E-06,2.46E-05,Potri.011G040900
Potri.019G053200,39.69445109,8,3.65E-06,2.49E-05,Potri.019G053200
Potri.011G107800,39.67842802,8,3.68E-06,2.50E-05,Potri.011G107800
Potri.005G079300,39.66048405,8,3.71E-06,2.52E-05,Potri.005G079300
Potri.010G225300,39.65515643,8,3.71E-06,2.53E-05,Potri.010G225300
Potri.010G131900,39.65220036,8,3.72E-06,2.53E-05,Potri.010G131900
Potri.015G087700,39.64095044,8,3.74E-06,2.54E-05,Potri.015G087700
Potri.001G097200,39.62305826,8,3.77E-06,2.56E-05,Potri.001G097200
Potri.004G069200,39.59924818,8,3.80E-06,2.59E-05,Potri.004G069200
Potri.012G083100,39.59410949,8,3.81E-06,2.59E-05,Potri.012G083100
Potri.005G182900,39.58882753,8,3.82E-06,2.60E-05,Potri.005G182900
Potri.010G097100,39.57855194,8,3.84E-06,2.61E-05,Potri.010G097100
Potri.014G161400,39.55284603,8,3.88E-06,2.64E-05,Potri.014G161400
Potri.004G018000,39.55041593,8,3.88E-06,2.64E-05,Potri.004G018000
Potri.001G316300,39.49800065,8,3.97E-06,2.70E-05,Potri.001G316300
Potri.001G141300,39.42035937,8,4.11E-06,2.79E-05,Potri.001G141300
Potri.015G144300,39.36922529,8,4.20E-06,2.85E-05,Potri.015G144300
Potri.016G125700,39.34337487,8,4.24E-06,2.88E-05,Potri.016G125700
Potri.009G049500,39.33870939,8,4.25E-06,2.88E-05,Potri.009G049500
Potri.008G020700,39.29798485,8,4.33E-06,2.93E-05,Potri.008G020700
Potri.014G085700,39.28221292,8,4.36E-06,2.95E-05,Potri.014G085700
Potri.015G044100,39.26696832,8,4.39E-06,2.97E-05,Potri.015G044100
Potri.016G112800,39.26302159,8,4.39E-06,2.98E-05,Potri.016G112800
Potri.012G040200,39.2583031,8,4.40E-06,2.98E-05,Potri.012G040200
Potri.017G001800,39.25738172,8,4.40E-06,2.98E-05,Potri.017G001800
Potri.001G387600,39.2535609,8,4.41E-06,2.99E-05,Potri.001G387600
Potri.001G204000,39.22576819,8,4.46E-06,3.02E-05,Potri.001G204000
Potri.009G021600,39.20808952,8,4.50E-06,3.04E-05,Potri.009G021600
Potri.014G058500,39.18726651,8,4.54E-06,3.07E-05,Potri.014G058500
Potri.004G236900,39.18683835,8,4.54E-06,3.07E-05,Potri.004G236900
Potri.008G169300,39.15094234,8,4.61E-06,3.12E-05,Potri.008G169300
Potri.017G007700,39.14266653,8,4.62E-06,3.13E-05,Potri.017G007700
Potri.009G014800,39.1108113,8,4.69E-06,3.17E-05,Potri.009G014800
Potri.004G074300,39.10582388,8,4.70E-06,3.17E-05,Potri.004G074300
Potri.008G141000,39.1046177,8,4.70E-06,3.18E-05,Potri.008G141000
Potri.008G150100,39.10149596,8,4.71E-06,3.18E-05,Potri.008G150100
Potri.015G143150,39.09808143,8,4.71E-06,3.18E-05,Potri.015G143150
Potri.016G099300,39.09580529,8,4.72E-06,3.19E-05,Potri.016G099300
Potri.005G217300,39.0875266,8,4.73E-06,3.20E-05,Potri.005G217300
Potri.015G116900,39.08292641,8,4.74E-06,3.20E-05,Potri.015G116900
Potri.001G319800,39.07672216,8,4.76E-06,3.21E-05,Potri.001G319800
Potri.011G126001,39.05812675,8,4.79E-06,3.23E-05,Potri.011G126001
Potri.004G049400,39.05334217,8,4.80E-06,3.24E-05,Potri.004G049400
Potri.013G006400,39.05138208,8,4.81E-06,3.24E-05,Potri.013G006400
Potri.001G271300,39.04829839,8,4.81E-06,3.25E-05,Potri.001G271300
Potri.015G025700,39.0290251,8,4.85E-06,3.27E-05,Potri.015G025700
Potri.013G114100,39.01418461,8,4.89E-06,3.29E-05,Potri.013G114100
Potri.012G139500,39.01265019,8,4.89E-06,3.29E-05,Potri.012G139500
Potri.018G102700,39.00310571,8,4.91E-06,3.31E-05,Potri.018G102700
Potri.003G023500,38.99199867,8,4.93E-06,3.32E-05,Potri.003G023500
Potri.006G254000,38.97429382,8,4.97E-06,3.34E-05,Potri.006G254000
Potri.001G062000,38.94972941,8,5.02E-06,3.38E-05,Potri.001G062000
Potri.017G071100,38.94399721,8,5.03E-06,3.39E-05,Potri.017G071100
Potri.002G081200,38.93588137,8,5.05E-06,3.40E-05,Potri.002G081200
Potri.018G026200,38.93202466,8,5.06E-06,3.40E-05,Potri.018G026200
Potri.001G185900,38.89778801,8,5.13E-06,3.45E-05,Potri.001G185900
Potri.008G036700,38.87902171,8,5.18E-06,3.48E-05,Potri.008G036700
Potri.001G314000,38.8615871,8,5.21E-06,3.50E-05,Potri.001G314000
Potri.013G022700,38.83955767,8,5.26E-06,3.54E-05,Potri.013G022700
Potri.002G192800,38.81491764,8,5.32E-06,3.57E-05,Potri.002G192800
Potri.001G047700,38.81458438,8,5.32E-06,3.57E-05,Potri.001G047700
Potri.015G094000,38.81233822,8,5.33E-06,3.58E-05,Potri.015G094000
Potri.014G084900,38.79537613,8,5.36E-06,3.60E-05,Potri.014G084900
Potri.006G225600,38.78737372,8,5.38E-06,3.61E-05,Potri.006G225600
Potri.008G079900,38.75401188,8,5.46E-06,3.66E-05,Potri.008G079900
Potri.001G461200,38.7524846,8,5.46E-06,3.66E-05,Potri.001G461200
Potri.018G063600,38.7427422,8,5.49E-06,3.68E-05,Potri.018G063600
Potri.008G113900,38.73629006,8,5.50E-06,3.69E-05,Potri.008G113900
Potri.019G106300,38.68929118,8,5.61E-06,3.76E-05,Potri.019G106300
Potri.006G111400,38.64651622,8,5.72E-06,3.83E-05,Potri.006G111400
Potri.010G201700,38.61556407,8,5.79E-06,3.88E-05,Potri.010G201700
Potri.001G108400,38.58785976,8,5.86E-06,3.93E-05,Potri.001G108400
Potri.005G119500,38.5823285,8,5.87E-06,3.93E-05,Potri.005G119500
Potri.001G386900,38.55059658,8,5.95E-06,3.99E-05,Potri.001G386900
Potri.001G187200,38.54643279,8,5.97E-06,3.99E-05,Potri.001G187200
Potri.006G186800,38.5303921,8,6.01E-06,4.02E-05,Potri.006G186800
Potri.016G119400,38.52176587,8,6.03E-06,4.03E-05,Potri.016G119400
Potri.010G069200,38.51992616,8,6.03E-06,4.03E-05,Potri.010G069200
Potri.001G026100,38.50427949,8,6.07E-06,4.06E-05,Potri.001G026100
Potri.015G041800,38.44564656,8,6.23E-06,4.16E-05,Potri.015G041800
Potri.001G429890,38.44341511,8,6.23E-06,4.17E-05,Potri.001G429890
Potri.008G033900,38.41593549,8,6.31E-06,4.21E-05,Potri.008G033900
Potri.008G204000,38.41370286,8,6.31E-06,4.22E-05,Potri.008G204000
Potri.017G150000,38.40680045,8,6.33E-06,4.23E-05,Potri.017G150000
Potri.002G065200,38.3802697,8,6.40E-06,4.28E-05,Potri.002G065200
Potri.010G158400,38.34047613,8,6.51E-06,4.35E-05,Potri.010G158400
Potri.001G253200,38.32817215,8,6.55E-06,4.37E-05,Potri.001G253200
Potri.008G175400,38.31888446,8,6.57E-06,4.39E-05,Potri.008G175400
Potri.003G210200,38.30669005,8,6.61E-06,4.41E-05,Potri.003G210200
